Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
gooseflesh,22,14,0.058823529411764705,12.5,4.4,0.6363636363636364
gooseneck,18,13,0.0196078431372549,14.08,4.25,0.7222222222222222
gopher,19,19,1.411764705882353,7.21,3.52,1.0
gore,20,19,1.0784313725490196,10.239406,4.02,0.95
gorge,19,18,1.3137254901960784,9.17,2.92,0.9473684210526315
gorgeous,19,19,24.058823529411764,7.68,1.83,1.0
gorgeousness,19,18,0.1568627450980392,9.5,2.48,0.9473684210526315
gorger,19,13,0.0196078431372549,12.23,3.56,0.6842105263157895
gorgon,18,13,0.09803921568627451,13.46,3.2,0.7222222222222222
gorgonzola,18,15,0.17647058823529413,15.33,3.27,0.8333333333333334
gorilla,19,19,5.549019607843137,5.74,1.91,1.0
gorse,20,8,0.09803921568627451,12.88,4.12,0.4
gory,20,19,0.7254901960784313,9.74,3.03,0.95
gosh,22,22,29.901960784313726,6.807852000000001,2.13,1.0
gospel,19,19,3.1372549019607843,8.0,3.67,1.0
gossamer,21,14,0.49019607843137253,15.0,5.02,0.6666666666666666
gossip,19,19,7.784313725490196,9.16,2.79,1.0
gossipmonger,18,13,0.0392156862745098,13.85,4.56,0.7222222222222222
gossipy,18,18,0.0784313725490196,10.67,2.28,1.0
gothic,19,19,0.9411764705882353,13.63,3.29,1.0
gouge,19,19,0.6862745098039216,10.16,2.48,1.0
gouger,19,15,0.0392156862745098,12.4,2.56,0.7894736842105263
goulash,19,18,0.803921568627451,8.89,3.94,0.9473684210526315
gourd,18,17,0.47058823529411764,10.65,2.98,0.9444444444444444
gourmet,20,20,2.176470588235294,9.95,2.52,1.0
gout,18,17,1.392156862745098,13.65,4.51,0.9444444444444444
gouty,19,12,0.0196078431372549,14.83,3.93,0.631578947368421
govern,19,19,1.2156862745098038,9.53,2.89,1.0
governance,19,17,0.09803921568627451,12.0,2.65,0.8947368421052632
governess,21,19,1.0588235294117647,12.89,3.54,0.9047619047619048
government,18,18,65.23529411764706,8.5,1.89,1.0
governmental,19,19,0.5490196078431373,10.95,4.03,1.0
governor,19,19,26.84313725490196,8.47,2.29,1.0
governorship,18,18,0.09803921568627451,11.0,2.85,1.0
gown,19,19,6.549019607843137,6.16,2.34,1.0
gowned,19,15,0.09803921568627451,11.47,3.16,0.7894736842105263
goy,18,6,0.35294117647058826,15.67,4.13,0.3333333333333333
goyim,19,6,0.1568627450980392,17.67,3.01,0.3157894736842105
grab,19,19,70.86274509803921,5.37,2.31,1.0
grabber,18,17,0.23529411764705882,8.24,3.09,0.9444444444444444
grabby,18,18,0.21568627450980393,7.94,3.47,1.0
grace,21,21,42.294117647058826,7.2874170000000005,2.87,1.0
graceful,20,20,2.3137254901960786,8.4,2.68,1.0
gracefulness,18,18,0.0196078431372549,8.33,2.66,1.0
graceless,20,19,0.11764705882352941,11.84,3.42,0.95
gracious,18,18,7.1568627450980395,8.5,2.57,1.0
graciousness,20,20,0.19607843137254902,11.25,3.68,1.0
grackle,18,5,0.0392156862745098,13.6,2.97,0.2777777777777778
grad,18,18,2.9019607843137254,10.94,3.11,1.0
gradation,20,18,0.0196078431372549,14.17,4.23,0.9
grade,18,18,29.274509803921568,5.72,1.36,1.0
grader,20,20,0.8627450980392157,7.9,2.36,1.0
gradient,18,12,0.17647058823529413,13.42,4.6,0.6666666666666666
gradual,18,18,0.7450980392156863,9.0,1.91,1.0
graduate,18,18,12.215686274509803,7.56,1.89,1.0
graduation,18,18,9.803921568627452,7.28,2.49,1.0
graffiti,19,19,2.019607843137255,9.47,3.32,1.0
graffito,21,11,0.11764705882352941,14.55,6.44,0.5238095238095238
graft,19,15,1.6470588235294117,13.8,3.34,0.7894736842105263
grafter,19,12,0.058823529411764705,12.17,2.44,0.631578947368421
grafting,18,18,0.1568627450980392,12.72,3.29,1.0
grail,18,17,2.6862745098039214,12.06,4.84,0.9444444444444444
grain,18,18,4.764705882352941,7.44,2.41,1.0
grainy,18,18,0.19607843137254902,11.11,3.91,1.0
gram,22,22,2.588235294117647,9.41,2.52,1.0
gramercy,21,11,0.47058823529411764,15.727761000000001,5.18,0.5238095238095238
grammar,19,19,2.392156862745098,6.37,1.34,1.0
grammarian,19,9,0.0196078431372549,13.89,4.37,0.47368421052631576
grammatical,18,17,0.11764705882352941,10.0,2.69,0.9444444444444444
gramophone,18,12,0.3137254901960784,12.25,4.16,0.6666666666666666
granary,21,13,0.0392156862745098,11.38,3.88,0.6190476190476191
grand,19,19,63.01960784313726,6.68,2.31,1.0
grandbaby,20,20,0.19607843137254902,8.75,3.43,1.0
grandchild,19,19,1.5294117647058822,5.26,1.76,1.0
granddad,19,19,2.235294117647059,3.58,1.61,1.0
granddaddy,21,21,2.2941176470588234,4.33,2.03,1.0
granddaughter,19,19,6.470588235294118,4.68,1.95,1.0
grandee,18,6,0.0784313725490196,14.67,3.72,0.3333333333333333
grandeur,18,14,0.7254901960784313,11.79,1.89,0.7777777777777778
grandfather,18,18,24.333333333333332,4.39,1.82,1.0
grandiloquence,19,8,,16.88,4.49,0.42105263157894735
grandiose,20,19,0.4117647058823529,13.32,3.22,0.95
grandiosity,19,19,0.0392156862745098,15.63,3.73,1.0
grandma,19,19,45.588235294117645,2.58,1.3,1.0
grandmamma,19,19,0.19607843137254902,3.11,1.88,1.0
grandmother,21,21,27.784313725490197,3.67,1.28,1.0
grandnephew,19,18,0.0392156862745098,9.5,3.28,0.9473684210526315
grandniece,18,18,0.0392156862745098,10.11,3.74,1.0
grandpa,18,18,32.568627450980394,3.06,1.83,1.0
grandparent,20,20,0.2549019607843137,5.5,2.5,1.0
grandsire,18,13,0.058823529411764705,13.54,3.67,0.7222222222222222
grandson,19,19,7.980392156862745,5.89,2.08,1.0
grandstand,18,18,0.6078431372549019,10.83,2.94,1.0
grandstander,19,17,0.0392156862745098,13.06,3.45,0.8947368421052632
granite,18,17,1.588235294117647,12.24,3.65,0.9444444444444444
granny,18,18,8.431372549019608,4.22,2.21,1.0
granola,18,18,0.5882352941176471,9.94,3.54,1.0
grant,21,21,32.549019607843135,12.008468,5.13,1.0
granular,19,18,0.0392156862745098,11.89,2.54,0.9473684210526315
granule,19,16,0.0392156862745098,11.19,3.75,0.8421052631578947
grape,18,18,4.0,3.94,1.55,1.0
grapefruit,20,20,2.4705882352941178,6.9,2.15,1.0
grapeshot,19,9,0.0392156862745098,15.56,2.01,0.47368421052631576
grapevine,19,19,0.9215686274509803,7.37,2.11,1.0
graph,19,19,0.7450980392156863,8.16,1.68,1.0
graphic,18,18,2.3333333333333335,10.67,3.07,1.0
graphical,19,18,0.0392156862745098,12.67,2.81,0.9473684210526315
graphics,19,19,1.5098039215686274,9.47,3.24,1.0
graphite,19,18,0.4117647058823529,10.11,3.79,0.9473684210526315
graphologist,18,8,0.0196078431372549,16.88,3.64,0.4444444444444444
graphology,20,15,0.09803921568627451,13.27,2.4,0.75
grapnel,20,4,,10.0,1.83,0.2
grappa,19,6,0.17647058823529413,16.5,3.62,0.3157894736842105
grapple,18,17,0.23529411764705882,9.94,3.56,0.9444444444444444
grappler,20,16,0.0392156862745098,14.56,3.61,0.8
grappling,18,17,0.5686274509803921,12.41,3.39,0.9444444444444444
grasp,20,20,4.568627450980392,8.2,2.12,1.0
grasper,19,15,0.0196078431372549,12.8,4.51,0.7894736842105263
grass,18,18,16.784313725490197,3.94,1.55,1.0
grasshopper,18,18,0.9215686274509803,5.78,1.7,1.0
grassland,18,16,0.09803921568627451,10.75,3.13,0.8888888888888888
grassroots,20,20,0.29411764705882354,14.8,4.05,1.0
grassy,18,18,0.6274509803921569,6.33,1.57,1.0
grata,22,9,0.23529411764705882,14.78,2.86,0.4090909090909091
grate,21,21,1.0196078431372548,8.9,3.63,1.0
grateful,19,19,26.568627450980394,7.42,2.48,1.0
gratefulness,19,19,0.0392156862745098,7.74,2.31,1.0
grater,19,17,0.13725490196078433,8.88,2.74,0.8947368421052632
gratification,19,19,0.8235294117647058,10.26,3.09,1.0
gratify,18,18,0.1568627450980392,12.78,2.94,1.0
gratifying,18,18,1.0784313725490196,11.39,2.64,1.0
gratin,18,10,0.3333333333333333,14.4,3.95,0.5555555555555556
grating,19,17,0.3137254901960784,10.71,3.26,0.8947368421052632
gratitude,19,19,7.745098039215686,8.26,1.76,1.0
gratuitous,19,17,0.35294117647058826,14.12,4.81,0.8947368421052632
gratuity,19,19,0.3137254901960784,11.89,3.0,1.0
gravamen,21,8,0.0196078431372549,15.12,6.62,0.38095238095238093
grave,18,18,26.274509803921568,7.06,2.9,1.0
gravedigger,18,18,0.29411764705882354,8.78,1.99,1.0
gravel,1926,1919,1.4313725490196079,7.19,2.89,0.9963655244029076
graveling,19,15,0.19607843137254902,10.73,3.35,0.7894736842105263
gravelly,21,16,0.0196078431372549,11.56,3.14,0.7619047619047619
graven,18,17,0.11764705882352941,12.47,3.81,0.9444444444444444
graveside,18,17,0.11764705882352941,9.12,2.62,0.9444444444444444
gravestone,19,19,0.3333333333333333,7.37,2.61,1.0
graveyard,18,18,5.333333333333333,6.06,1.66,1.0
gravid,18,5,0.0196078431372549,17.8,1.79,0.2777777777777778
gravimetric,18,9,0.13725490196078433,16.56,3.54,0.5
gravitas,19,15,0.0392156862745098,13.07,3.28,0.7894736842105263
gravitate,18,18,0.13725490196078433,11.06,4.26,1.0
gravitation,18,18,0.0196078431372549,12.0,4.35,1.0
gravitational,18,18,1.1176470588235294,11.78,2.88,1.0
graviton,19,11,0.13725490196078433,15.36,4.52,0.5789473684210527
gravity,18,18,6.882352941176471,8.39,1.85,1.0
gravy,18,18,5.2745098039215685,6.0,2.11,1.0
gray,19,19,21.11764705882353,5.74,2.6,1.0
grayish,18,18,0.09803921568627451,7.11,3.32,1.0
graze,20,20,0.7647058823529411,8.9,3.81,1.0
grazer,19,19,0.3137254901960784,11.16,3.0,1.0
grazier,18,8,,13.38,3.16,0.4444444444444444
grease,18,18,6.9411764705882355,7.33,2.09,1.0
greased,18,18,1.3333333333333333,6.94,2.01,1.0
greasepaint,20,17,0.13725490196078433,12.53,4.17,0.85
greaser,19,16,0.4117647058823529,12.81,4.53,0.8421052631578947
greasiness,18,18,0.058823529411764705,8.5,3.67,1.0
greasy,18,18,3.9019607843137254,6.39,1.85,1.0
great,20,20,820.8627450980392,5.05,1.23,1.0
greatcoat,21,13,0.0196078431372549,8.38,3.86,0.6190476190476191
greatness,18,18,4.176470588235294,8.33,2.03,1.0
greaves,18,10,0.0196078431372549,10.9,4.09,0.5555555555555556
greed,19,19,4.803921568627451,7.63,2.27,1.0
greedy,19,19,6.627450980392157,7.53,2.61,1.0
green,19,19,72.47058823529412,3.79,1.32,1.0
greenback,19,18,0.0196078431372549,12.17,3.91,0.9473684210526315
greenery,19,19,0.13725490196078433,9.63,3.76,1.0
greengrocer,18,15,0.17647058823529413,11.0,4.0,0.8333333333333334
greenhorn,20,13,0.3333333333333333,14.08,3.9,0.65
greenhouse,18,18,2.196078431372549,9.22,3.57,1.0
greenish,18,18,0.1568627450980392,7.11,3.69,1.0
greenmail,20,5,0.058823529411764705,14.0,3.16,0.25
greenness,19,18,0.0392156862745098,8.22,3.7,0.9473684210526315
greenroom,18,16,0.0392156862745098,12.88,4.35,0.8888888888888888
greens,22,22,2.1372549019607843,6.903765000000001,3.69,1.0
greet,19,19,5.254901960784314,6.47,2.84,1.0
greeter,19,19,0.058823529411764705,9.26,2.86,1.0
greeting,19,19,3.215686274509804,6.37,2.29,1.0
gremlin,20,20,0.21568627450980393,8.4,2.21,1.0
grenade,18,18,4.607843137254902,9.72,2.61,1.0
grenadier,21,11,0.058823529411764705,11.73,3.38,0.5238095238095238
grenadine,19,18,0.19607843137254902,14.0,4.99,0.9473684210526315
greyhound,19,19,0.9019607843137255,8.0,1.97,1.0
grid,19,19,5.529411764705882,11.63,3.99,1.0
griddle,19,18,0.35294117647058826,8.67,3.96,0.9473684210526315
griddlecakes,22,20,0.0392156862745098,8.8,3.66,0.9090909090909091
gridiron,19,16,0.058823529411764705,12.62,4.75,0.8421052631578947
gridlock,19,19,0.27450980392156865,10.79,3.05,1.0
grief,18,18,10.823529411764707,8.39,2.62,1.0
grievance,19,19,0.9019607843137255,11.79,2.76,1.0
grieve,20,20,2.196078431372549,10.0,2.25,1.0
grieving,20,20,2.7254901960784315,8.75,2.67,1.0
grievous,19,19,1.0392156862745099,11.26,2.64,1.0
griffon,18,13,0.0392156862745098,13.54,4.41,0.7222222222222222
grill,19,19,4.450980392156863,6.53,2.57,1.0
grilled,19,19,2.235294117647059,7.26,2.47,1.0
grillwork,19,16,0.0392156862745098,13.19,4.28,0.8421052631578947
grim,19,19,4.784313725490196,9.16,2.59,1.0
grimace,21,19,0.3333333333333333,12.0,3.27,0.9047619047619048
grimalkin,18,6,0.0196078431372549,15.0,3.85,0.3333333333333333
grime,19,18,0.4117647058823529,8.72,3.53,0.9473684210526315
grimy,18,18,0.5098039215686274,10.06,3.87,1.0
grin,19,19,2.7058823529411766,5.84,2.01,1.0
grind,1934,1928,3.7254901960784315,8.37,2.95,0.9968976215098242
grinder,19,19,1.2745098039215685,8.68,2.91,1.0
grindstone,18,17,0.45098039215686275,11.47,3.73,0.9444444444444444
gringo,19,15,1.8235294117647058,12.73,5.32,0.7894736842105263
grip,20,20,9.686274509803921,6.7,2.0,1.0
gripe,19,18,0.7843137254901961,10.44,2.53,0.9473684210526315
gripper,18,17,0.13725490196078433,10.94,2.73,0.9444444444444444
grisly,19,18,0.9019607843137255,10.39,3.42,0.9473684210526315
grist,19,11,0.09803921568627451,12.36,3.75,0.5789473684210527
gristle,18,16,0.21568627450980393,11.44,3.93,0.8888888888888888
gristmill,20,12,0.0392156862745098,12.17,6.16,0.6
grit,18,17,0.9411764705882353,9.71,3.48,0.9444444444444444
grits,19,19,1.588235294117647,8.95,4.1,1.0
gritty,18,18,0.45098039215686275,10.22,3.99,1.0
grizzle,19,15,0.0392156862745098,11.13,3.02,0.7894736842105263
grizzled,19,13,0.09803921568627451,11.08,1.93,0.6842105263157895
grizzly,20,20,1.8627450980392157,7.75,2.79,1.0
groan,20,20,0.9215686274509803,8.7,2.7,1.0
groat,20,4,0.058823529411764705,13.5,0.58,0.2
grocer,19,18,0.6862745098039216,9.22,3.66,0.9473684210526315
groceries,22,22,5.901960784313726,5.348451000000001,2.07,1.0
grocery,18,18,5.490196078431373,5.72,2.02,1.0
grog,21,10,0.6274509803921569,13.0,4.94,0.47619047619047616
groggy,19,19,0.9019607843137255,11.32,4.63,1.0
groin,18,18,1.803921568627451,9.22,1.77,1.0
grommet,20,18,0.11764705882352941,13.39,3.7,0.9
groom,18,18,7.823529411764706,7.78,2.82,1.0
groomer,18,18,0.11764705882352941,8.78,3.0,1.0
groomsman,18,18,0.27450980392156865,11.5,4.55,1.0
groove,18,18,4.1568627450980395,8.39,2.3,1.0
groovy,19,19,3.784313725490196,7.68,2.52,1.0
grope,19,19,0.6078431372549019,11.95,2.41,1.0
groper,19,17,0.0196078431372549,12.82,2.88,0.8947368421052632
grosbeak,20,4,0.058823529411764705,16.5,6.86,0.2
gross,19,19,15.27450980392157,5.21,2.92,1.0
grossness,19,19,0.0784313725490196,8.68,3.67,1.0
grot,19,11,0.0196078431372549,14.73,2.41,0.5789473684210527
grotesque,19,18,1.5686274509803921,11.78,3.08,0.9473684210526315
grotesquerie,19,7,0.0392156862745098,16.29,2.87,0.3684210526315789
grotto,18,15,0.6666666666666666,12.0,5.1,0.8333333333333334
grouch,18,17,0.47058823529411764,7.29,3.9,0.9444444444444444
grouchy,19,19,0.8627450980392157,5.53,1.65,1.0
ground,18,18,72.47058823529412,4.89,2.3,1.0
grounder,18,16,0.058823529411764705,11.88,3.54,0.8888888888888888
groundhog,19,19,1.4901960784313726,6.0,1.89,1.0
grounding,18,18,0.5490196078431373,11.56,3.35,1.0
groundless,20,18,0.23529411764705882,11.72,2.32,0.9
groundling,19,12,0.0196078431372549,14.08,4.12,0.631578947368421
groundout,21,12,0.0196078431372549,9.83,3.51,0.5714285714285714
groundsheet,20,16,0.0196078431372549,13.31,4.48,0.8
groundskeeper,20,20,0.35294117647058826,10.35,2.41,1.0
groundsman,18,16,0.0196078431372549,10.88,3.1,0.8888888888888888
groundswell,20,16,0.0784313725490196,13.56,3.12,0.8
groundwater,19,18,0.0784313725490196,10.61,3.85,0.9473684210526315
groundwork,22,22,0.45098039215686275,12.18,3.25,1.0
group,18,18,73.76470588235294,5.94,1.89,1.0
grouper,18,15,0.19607843137254902,12.93,3.61,0.8333333333333334
groupie,18,18,1.3333333333333333,12.06,3.11,1.0
grouping,20,19,0.39215686274509803,9.0,2.54,0.95
grouse,20,18,0.45098039215686275,13.0,3.56,0.9
grout,22,22,0.37254901960784315,12.36,4.17,1.0
grove,19,19,3.8627450980392157,8.21,2.12,1.0
grovel,21,18,1.196078431372549,12.5,2.48,0.8571428571428571
grow,19,19,59.490196078431374,4.79,1.93,1.0
grower,19,17,0.19607843137254902,7.53,2.7,0.8947368421052632
growl,19,19,0.9803921568627451,5.79,1.87,1.0
growler,18,16,0.058823529411764705,10.62,5.16,0.8888888888888888
grownup,21,21,1.392156862745098,4.43,1.83,1.0
growth,20,20,6.450980392156863,6.7,2.58,1.0
grub,20,20,2.7254901960784315,8.95,2.37,1.0
grubber,19,16,0.09803921568627451,11.0,3.54,0.8421052631578947
grubbiness,21,15,0.0196078431372549,9.13,4.27,0.7142857142857143
grubby,19,18,0.5686274509803921,10.78,3.46,0.9473684210526315
grubstake,19,7,0.17647058823529413,16.71,5.15,0.3684210526315789
grudge,19,19,4.431372549019608,10.42,3.61,1.0
grudging,18,18,0.09803921568627451,11.22,2.58,1.0
gruel,19,15,0.45098039215686275,11.6,4.1,0.7894736842105263
grueling,18,18,0.6666666666666666,11.33,2.74,1.0
gruesome,20,20,2.0392156862745097,8.6,2.01,1.0
gruesomeness,19,19,0.0196078431372549,11.16,2.87,1.0
gruff,19,18,0.5490196078431373,8.94,3.54,0.9473684210526315
grumble,19,19,0.17647058823529413,8.37,3.96,1.0
grumbler,37,28,0.0392156862745098,8.75,2.84,0.7567567567567568
grump,18,18,0.3333333333333333,8.39,3.71,1.0
grumpy,18,18,2.3529411764705883,5.89,2.4,1.0
grunge,18,15,0.35294117647058826,11.93,4.3,0.8333333333333334
grungy,19,17,0.23529411764705882,10.0,3.92,0.8947368421052632
grunt,19,19,2.215686274509804,8.79,3.1,1.0
grunting,18,18,5.078431372549019,10.06,4.5,1.0
gruyere,20,10,0.058823529411764705,17.0,5.08,0.5
guacamole,19,19,1.0980392156862746,9.68,5.12,1.0
guanine,18,8,0.058823529411764705,15.0,2.27,0.4444444444444444
guano,18,13,0.39215686274509803,13.15,3.51,0.7222222222222222
guar,20,8,0.0392156862745098,15.75,3.06,0.4
guarantee,20,20,22.019607843137255,11.05,1.88,1.0
guarantor,22,17,0.17647058823529413,17.18,3.11,0.7727272727272727
guaranty,19,17,0.058823529411764705,11.0,2.76,0.8947368421052632
guard,20,20,58.19607843137255,6.25,2.07,1.0
guardant,18,9,0.0196078431372549,12.78,2.82,0.5
guarder,21,21,0.0196078431372549,9.52,3.39,1.0
guardhouse,19,18,0.7058823529411765,9.28,1.96,0.9473684210526315
guardian,18,18,7.019607843137255,9.44,3.47,1.0
guardianship,21,21,0.49019607843137253,9.48,3.04,1.0
guardrail,18,17,0.27450980392156865,9.35,2.96,0.9444444444444444
guardroom,21,21,0.19607843137254902,12.24,3.3,1.0
guardsman,19,18,0.1568627450980392,10.33,3.05,0.9473684210526315
guava,22,18,0.2549019607843137,12.39,3.31,0.8181818181818182
gubernatorial,20,14,0.0392156862745098,14.14,2.57,0.7
guck,18,11,0.11764705882352941,10.27,3.58,0.6111111111111112
gudgeon,18,8,0.0392156862745098,14.62,3.11,0.4444444444444444
guerdon,18,4,0.0196078431372549,19.75,2.63,0.2222222222222222
guerrilla,19,19,1.0784313725490196,11.95,4.13,1.0
guess,18,18,453.98039215686276,5.44,1.46,1.0
guesser,19,19,0.39215686274509803,8.16,2.17,1.0
guesstimate,19,19,0.0784313725490196,10.37,3.32,1.0
guesswork,20,20,0.43137254901960786,11.15,2.46,1.0
guest,19,19,39.94117647058823,6.21,3.17,1.0
guesthouse,19,19,0.7450980392156863,9.26,2.56,1.0
guestroom,18,17,0.0784313725490196,7.76,2.36,0.9444444444444444
guff,19,10,0.43137254901960786,10.5,2.99,0.5263157894736842
guffaw,19,14,0.058823529411764705,12.64,2.9,0.7368421052631579
guidance,19,19,7.372549019607843,8.95,2.61,1.0
guide,18,18,17.84313725490196,7.11,1.71,1.0
guidebook,19,19,0.6862745098039216,11.11,3.56,1.0
guideline,18,18,0.27450980392156865,8.06,3.92,1.0
guidepost,19,17,0.0392156862745098,9.76,4.41,0.8947368421052632
guiding,19,19,2.0784313725490198,7.74,2.73,1.0
guidon,21,1,0.11764705882352941,13.0,NA,0.047619047619047616
guild,18,16,2.019607843137255,12.94,2.95,0.8888888888888888
guilder,18,13,0.27450980392156865,12.23,2.31,0.7222222222222222
guile,18,8,1.0196078431372548,13.25,2.25,0.4444444444444444
guileless,19,13,0.058823529411764705,16.62,3.82,0.6842105263157895
guillotine,19,16,0.8235294117647058,11.75,3.02,0.8421052631578947
guilt,19,19,14.901960784313726,7.05,2.57,1.0
guiltiness,18,18,0.0196078431372549,9.67,3.09,1.0
guiltless,36,36,0.13725490196078433,9.92,3.17,1.0
guilty,19,19,62.294117647058826,8.05,2.63,1.0
guinea,19,19,4.450980392156863,9.21,2.92,1.0
guiro,19,6,0.0196078431372549,16.33,2.94,0.3157894736842105
guise,18,16,0.5490196078431373,13.12,3.4,0.8888888888888888
guitar,19,19,15.588235294117647,5.32,1.2,1.0
guitarist,19,19,0.7058823529411765,9.26,2.56,1.0
gulag,18,8,0.43137254901960786,12.5,4.31,0.4444444444444444
gulden,18,4,0.0196078431372549,15.0,2.16,0.2222222222222222
gules,18,4,0.0196078431372549,17.25,5.25,0.2222222222222222
gulf,21,21,4.7254901960784315,9.365532,3.03,1.0
gull,20,20,1.0980392156862746,8.65,3.83,1.0
gullet,19,17,0.47058823529411764,13.35,3.55,0.8947368421052632
gullibility,20,19,0.0784313725490196,10.63,3.0,0.95
gullible,18,18,1.2549019607843137,10.83,2.68,1.0
gully,18,18,0.9215686274509803,10.78,3.62,1.0
gulp,21,21,0.9803921568627451,7.29,3.39,1.0
gum,18,18,13.392156862745098,4.89,1.13,1.0
gumball,19,19,0.17647058823529413,5.32,1.89,1.0
gumbo,20,19,0.8823529411764706,12.05,2.41,0.95
gumboil,19,8,0.0392156862745098,15.25,3.73,0.42105263157894735
gumdrop,18,17,0.1568627450980392,5.53,1.91,0.9444444444444444
gumminess,21,18,0.0196078431372549,9.33,4.35,0.8571428571428571
gummy,19,19,0.7450980392156863,8.89,3.56,1.0
gumption,20,15,0.47058823529411764,12.27,4.54,0.75
gumshoe,21,18,0.35294117647058826,11.11,3.55,0.8571428571428571
gun,19,19,213.19607843137254,5.58,2.52,1.0
gunboat,19,16,0.6274509803921569,10.69,4.21,0.8421052631578947
guncotton,18,11,0.0196078431372549,13.0,4.0,0.6111111111111112
gunfight,19,19,1.1372549019607843,8.79,3.85,1.0
gunfighter,19,17,1.411764705882353,7.18,1.59,0.8947368421052632
gunfire,21,21,5.215686274509804,7.52,2.42,1.0
gunk,19,19,0.47058823529411764,8.11,5.21,1.0
gunman,19,18,2.0784313725490198,8.94,2.6,0.9473684210526315
gunmetal,19,16,0.0392156862745098,13.75,2.44,0.8421052631578947
gunnel,21,4,0.09803921568627451,12.25,4.19,0.19047619047619047
gunner,19,15,2.3529411764705883,10.13,3.87,0.7894736842105263
gunnery,18,17,0.8823529411764706,9.71,2.66,0.9444444444444444
gunny,19,12,0.6274509803921569,12.58,4.48,0.631578947368421
gunnysack,19,12,0.09803921568627451,11.58,4.7,0.631578947368421
gunplay,20,20,0.4117647058823529,10.45,3.39,1.0
gunpoint,19,19,1.1176470588235294,9.37,3.77,1.0
gunpowder,19,19,1.6666666666666667,9.74,3.02,1.0
gunroom,19,18,0.058823529411764705,9.44,2.97,0.9473684210526315
gunrunner,18,17,0.11764705882352941,12.06,3.11,0.9444444444444444
gunrunning,18,10,0.13725490196078433,13.9,2.77,0.5555555555555556
gunship,19,19,0.19607843137254902,9.79,3.47,1.0
gunshot,18,18,10.196078431372548,6.78,1.9,1.0
gunslinger,21,20,0.4117647058823529,9.05,3.66,0.9523809523809523
gunsmith,19,19,0.29411764705882354,10.16,2.87,1.0
gunwale,18,11,0.0392156862745098,13.55,4.08,0.6111111111111112
guppy,19,18,0.35294117647058826,8.06,3.8,0.9473684210526315
gurgle,19,19,0.23529411764705882,7.74,2.56,1.0
gurney,18,17,2.4901960784313726,11.47,4.4,0.9444444444444444
guru,19,18,1.5294117647058822,13.94,2.98,0.9473684210526315
gush,19,19,0.7058823529411765,10.0,2.75,1.0
gusher,18,17,0.39215686274509803,8.47,3.48,0.9444444444444444
gushy,19,18,0.13725490196078433,8.89,3.8,0.9473684210526315
gusset,18,10,0.058823529411764705,10.5,2.88,0.5555555555555556
gusseted,19,13,0.0196078431372549,15.77,4.0,0.6842105263157895
gussy,18,13,0.11764705882352941,12.15,5.46,0.7222222222222222
gust,18,17,0.47058823529411764,8.12,2.57,0.9444444444444444
gustatory,18,15,0.0196078431372549,15.8,3.97,0.8333333333333334
gusto,19,19,0.9019607843137255,11.53,2.97,1.0
gusty,20,20,0.09803921568627451,9.15,3.31,1.0
gut,18,18,9.745098039215685,7.17,3.0,1.0
gutbucket,18,10,0.0196078431372549,12.5,5.21,0.5555555555555556
gutless,18,18,1.0392156862745099,11.17,2.66,1.0
gutlessness,19,19,0.0196078431372549,11.0,2.56,1.0
guts,20,20,23.745098039215687,6.957050000000001,2.31,1.0
gutsy,19,18,0.6666666666666666,8.67,3.12,0.9473684210526315
gutter,19,19,5.235294117647059,7.79,2.04,1.0
guttering,18,13,0.0392156862745098,12.38,4.43,0.7222222222222222
guttersnipe,19,6,0.13725490196078433,11.67,3.61,0.3157894736842105
guttural,20,15,0.1568627450980392,14.67,2.13,0.75
gutty,18,11,0.058823529411764705,12.36,3.5,0.6111111111111112
guy,18,18,762.6078431372549,4.11,1.91,1.0
guzzle,19,18,0.23529411764705882,10.33,2.57,0.9473684210526315
guzzler,18,18,1.392156862745098,11.72,4.68,1.0
gym,22,22,18.176470588235293,6.0,2.33,1.0
gymkhana,21,2,,16.0,4.24,0.09523809523809523
gymnasium,19,19,1.392156862745098,6.63,2.03,1.0
gymnast,19,19,0.5882352941176471,6.74,2.33,1.0
gymnastic,18,18,0.058823529411764705,7.06,2.6,1.0
gymnastics,19,19,1.5294117647058822,7.74,2.98,1.0
gyp,20,12,0.6078431372549019,9.25,3.41,0.6
gypsum,18,15,0.2549019607843137,14.33,1.5,0.8333333333333334
gypsy,22,22,6.627450980392157,8.954648999999998,2.98,1.0
gyrate,21,18,0.0784313725490196,13.67,4.78,0.8571428571428571
gyration,20,16,0.0196078431372549,15.56,4.32,0.8
gyre,18,8,0.0392156862745098,15.12,3.98,0.4444444444444444
gyro,20,17,0.3137254901960784,11.71,3.42,0.85
gyrocompass,19,8,,14.0,3.63,0.42105263157894735
gyroscope,18,16,0.17647058823529413,12.69,2.87,0.8888888888888888
gyroscopic,18,15,0.11764705882352941,13.13,3.66,0.8333333333333334
habanera,21,11,,12.27,3.58,0.5238095238095238
haberdasher,22,15,0.17647058823529413,14.33,2.64,0.6818181818181818
haberdashery,21,11,0.13725490196078433,12.82,4.71,0.5238095238095238
habiliment,19,4,0.0196078431372549,16.75,2.99,0.21052631578947367
habit,18,18,14.470588235294118,7.67,3.24,1.0
habitability,18,17,0.058823529411764705,13.76,3.09,0.9444444444444444
